,0,1,2,3,4,5,6,7,8,9,10,11
697,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.8551269990592663: 0.1, 0.8568738229755178: 0.1, 0.857008466603951: 0.1, 0.8587570621468926: 0.4, 0.8595664467483506: 0.1, 0.8622641509433963: 0.1, 0.8614514608859567: 0.1}]","[{0.922859830667921: 0.1, 0.923728813559322: 0.3, 0.9219190968955786: 0.1, 0.9246704331450092: 0.2, 0.9264844486333648: 0.1, 0.927358490566038: 0.1, 0.9274269557021676: 0.1}]","[{1.054562558795861: 0.2, 1.0555555555555556: 0.2, 1.0564971751412429: 0.2, 1.056497175141243: 0.1, 1.056550424128181: 0.1, 1.057547169811321: 0.1, 1.0565504241281811: 0.1}]","[{0.5700846660395108: 0.2, 0.5706214689265536: 0.2, 0.571563088512241: 0.2, 0.5725047080979284: 0.1, 0.5730442978322338: 0.1, 0.5726415094339623: 0.1, 0.5711592836946278: 0.1}]","[{0.9586077140169332: 0.2, 0.9595103578154424: 0.1, 0.9585687382297552: 0.1, 0.9595103578154426: 0.1, 0.96045197740113: 0.2, 0.9622997172478792: 0.1, 0.9632075471698114: 0.1, 0.9622997172478795: 0.1}]","[{0.4412041392285982: 0.1, 0.4416195856873822: 0.2, 0.4402634054562558: 0.1, 0.4416195856873823: 0.1, 0.4425612052730697: 0.2, 0.4420358152686144: 0.1, 0.4424528301886792: 0.1, 0.4420358152686146: 0.1}]","[{0.8588899341486359: 0.1, 0.8606403013182673: 0.1, 0.8607714016933208: 0.1, 0.8625235404896421: 0.1, 0.8615819209039548: 0.1, 0.85969868173258: 0.2, 0.8605089538171536: 0.1, 0.8613207547169812: 0.1, 0.8614514608859567: 0.1}]","[{0.586077140169332: 0.2, 0.5866290018832391: 0.1, 0.5875706214689266: 0.1, 0.5866290018832392: 0.2, 0.5856873822975518: 0.1, 0.586239396795476: 0.1, 0.5858490566037736: 0.1, 0.585296889726673: 0.1}]","[{0.3998118532455315: 0.1, 0.4001883239171374: 0.1, 0.4007525870178738: 0.1, 0.4011299435028248: 0.1, 0.4020715630885122: 0.1, 0.4020715630885123: 0.1, 0.4030131826741996: 0.1, 0.4033930254476908: 0.1, 0.4037735849056604: 0.1, 0.4024505183788879: 0.1}]","[{0.7243650047036687: 0.2, 0.7250470809792842: 0.1, 0.7250470809792844: 0.2, 0.724105461393597: 0.2, 0.7257304429783225: 0.1, 0.7264150943396227: 0.1, 0.7247879359095194: 0.1}]"
698,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.8622641509433961: 0.2, 0.8614514608859567: 0.1, 0.8632075471698113: 0.3, 0.8632075471698114: 0.1, 0.8641509433962264: 0.2, 0.8633364750235627: 0.1}]","[{0.9283018867924528: 0.2, 0.9273584905660376: 0.3, 0.9274269557021678: 0.1, 0.9273584905660378: 0.1, 0.9264844486333648: 0.1, 0.9264150943396228: 0.2}]","[{1.0575471698113208: 0.1, 1.0556603773584907: 0.3, 1.053722902921772: 0.1, 1.0537735849056604: 0.1, 1.0528301886792453: 0.1, 1.0518378887841655: 0.1, 1.05188679245283: 0.2}]","[{0.5716981132075472: 0.6, 0.5711592836946278: 0.2, 0.5726415094339623: 0.2}]","[{0.9641509433962264: 0.6, 0.9632422243166824: 0.1, 0.9632075471698114: 0.1, 0.9632075471698112: 0.1, 0.9622997172478792: 0.1}]","[{0.4424528301886793: 0.1, 0.4424528301886792: 0.2, 0.4420358152686145: 0.1, 0.4415094339622642: 0.2, 0.440566037735849: 0.3, 0.4401508011310086: 0.1}]","[{0.8622641509433963: 0.1, 0.8613207547169811: 0.1, 0.8595664467483507: 0.2, 0.8603773584905661: 0.4, 0.8584905660377359: 0.1, 0.8584905660377358: 0.1}]","[{0.5858490566037736: 0.4, 0.585296889726673: 0.2, 0.5867924528301888: 0.3, 0.5849056603773585: 0.1}]","[{0.4028301886792453: 0.1, 0.4018867924528302: 0.5, 0.4015080113100848: 0.1, 0.4015080113100849: 0.1, 0.4028301886792452: 0.2}]","[{0.7254716981132076: 0.1, 0.7264150943396227: 0.3, 0.7266729500471254: 0.1, 0.7264150943396228: 0.2, 0.7254716981132077: 0.1, 0.7257304429783225: 0.1, 0.7264150943396226: 0.1}]"
699,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.8640226628895185: 0.1, 0.8648393194706995: 0.2, 0.8649669499527857: 0.1, 0.8659112370160529: 0.1, 0.8668555240793201: 0.1, 0.8677998111425874: 0.1, 0.8687440982058546: 0.1, 0.8687440982058545: 0.1, 0.8695652173913044: 0.1}]","[{0.927289896128423: 0.1, 0.9291115311909264: 0.2, 0.9291784702549576: 0.4, 0.9301227573182248: 0.2, 0.9319470699432892: 0.1}]","[{1.0538243626062322: 0.1, 1.0548204158790169: 0.1, 1.053875236294896: 0.1, 1.0528800755429653: 0.1, 1.0519357884796978: 0.3, 1.0509915014164306: 0.1, 1.0500472143531634: 0.1, 1.051039697542533: 0.1}]","[{0.5712936732766761: 0.4, 0.5718336483931947: 0.2, 0.5722379603399433: 0.1, 0.5703493862134089: 0.1, 0.5694050991501416: 0.1, 0.5708884688090737: 0.1}]","[{0.9650613786591123: 0.1, 0.9650283553875236: 0.2, 0.9641170915958452: 0.4, 0.964117091595845: 0.1, 0.963172804532578: 0.1, 0.9659735349716444: 0.1}]","[{0.4419263456090651: 0.1, 0.4423440453686201: 0.1, 0.44234404536862: 0.1, 0.4428706326723323: 0.2, 0.4428706326723324: 0.4, 0.443289224952741: 0.1}]","[{0.8593012275731823: 0.1, 0.8610586011342156: 0.1, 0.8620037807183365: 0.1, 0.8611898016997167: 0.2, 0.8602455146364496: 0.3, 0.8602455146364495: 0.1, 0.8610586011342155: 0.1}]","[{0.5864022662889519: 0.4, 0.5879017013232515: 0.1, 0.5888468809073724: 0.1, 0.5873465533522191: 0.2, 0.586402266288952: 0.1, 0.5860113421550094: 0.1}]","[{0.4032105760151085: 0.2, 0.4035916824196598: 0.1, 0.4035916824196597: 0.1, 0.4022662889518413: 0.4, 0.4022662889518414: 0.1, 0.4026465028355387: 0.1}]","[{0.7271010387157696: 0.3, 0.727788279773157: 0.1, 0.7277882797731567: 0.1, 0.7280453257790368: 0.2, 0.7289896128423041: 0.1, 0.728045325779037: 0.1, 0.7277882797731569: 0.1}]"
700,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.8687440982058546: 0.1, 0.8687440982058545: 0.1, 0.8706326723323891: 0.1, 0.8724007561436673: 0.2, 0.8732261116367077: 0.2, 0.8741721854304636: 0.1, 0.8733459357277883: 0.1, 0.8742911153119093: 0.1}]","[{0.9320113314447592: 0.1, 0.9338999055712937: 0.1, 0.9348441926345608: 0.1, 0.9357277882797732: 0.3, 0.936613055818354: 0.2, 0.935666982024598: 0.1, 0.934782608695652: 0.1}]","[{1.049102927289896: 0.3, 1.050094517958412: 0.1, 1.0501419110690633: 0.1, 1.0482497634815515: 0.1, 1.0463137996219285: 0.2, 1.0473036896877956: 0.1, 1.0453686200378072: 0.1}]","[{0.5712936732766761: 0.2, 0.5722379603399433: 0.1, 0.5708884688090737: 0.1, 0.5714285714285714: 0.1, 0.5723746452223274: 0.2, 0.5718336483931947: 0.3}]","[{0.9660056657223796: 0.2, 0.9669499527856468: 0.1, 0.9678638941398868: 0.2, 0.9697256385998106: 0.1, 0.9697256385998108: 0.1, 0.9678334910122992: 0.1, 0.9669187145557656: 0.1, 0.9650283553875236: 0.1}]","[{0.4428706326723323: 0.2, 0.4428706326723324: 0.1, 0.44234404536862: 0.2, 0.4427625354777673: 0.1, 0.4427625354777672: 0.1, 0.443289224952741: 0.1, 0.4437086092715232: 0.1, 0.4432892249527409: 0.1}]","[{0.8611898016997166: 0.2, 0.8621340887629839: 0.1, 0.8610586011342155: 0.1, 0.8618732261116366: 0.1, 0.8609271523178809: 0.1, 0.8601134215500945: 0.1, 0.8599810785241249: 0.1, 0.8582230623818525: 0.2}]","[{0.5854579792256845: 0.2, 0.5845136921624173: 0.1, 0.5841209829867675: 0.2, 0.5837275307473982: 0.1, 0.5837275307473984: 0.1, 0.5856196783349101: 0.1, 0.5860113421550094: 0.2}]","[{0.4022662889518413: 0.2, 0.4032105760151085: 0.1, 0.4017013232514178: 0.1, 0.4030274361400189: 0.2, 0.4026465028355387: 0.3, 0.402081362346263: 0.1}]","[{0.7280453257790368: 0.1, 0.7271010387157695: 0.1, 0.7271010387157696: 0.1, 0.7287334593572778: 0.2, 0.7294228949858088: 0.1, 0.7294228949858089: 0.1, 0.7303689687795648: 0.1, 0.7296786389413987: 0.2}]"
701,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.8760643330179754: 0.2, 0.8742911153119093: 0.2, 0.8778409090909091: 0.1, 0.8796208530805687: 0.1, 0.8804554079696394: 0.1, 0.8796208530805688: 0.1, 0.881404174573055: 0.1, 0.880568720379147: 0.1}]","[{0.93755912961211: 0.1, 0.936672967863894: 0.1, 0.9376181474480152: 0.1, 0.9403973509933776: 0.1, 0.9412878787878788: 0.1, 0.9421800947867298: 0.1, 0.9430740037950665: 0.1, 0.943127962085308: 0.1, 0.944022770398482: 0.1, 0.9440758293838862: 0.1}]","[{1.0463576158940395: 0.2, 1.0444234404536863: 0.1, 1.0453686200378072: 0.1, 1.0473484848484849: 0.1, 1.048341232227488: 0.1, 1.0483870967741935: 0.1, 1.04739336492891: 0.1, 1.047438330170778: 0.1, 1.0454976303317536: 0.1}]","[{0.5733207190160833: 0.1, 0.5718336483931947: 0.1, 0.5708884688090737: 0.1, 0.5723746452223274: 0.1, 0.5738636363636364: 0.1, 0.5734597156398105: 0.1, 0.573055028462998: 0.1, 0.5725118483412323: 0.1, 0.5740037950664136: 0.1, 0.5744075829383887: 0.1}]","[{0.9649952696310312: 0.1, 0.9640831758034027: 0.1, 0.9650283553875236: 0.1, 0.9668874172185432: 0.1, 0.96875: 0.1, 0.9696682464454978: 0.1, 0.9724857685009488: 0.1, 0.9725118483412324: 0.1, 0.9734345351043644: 0.1, 0.9734597156398106: 0.1}]","[{0.4418164616840113: 0.2, 0.4413988657844991: 0.1, 0.441398865784499: 0.1, 0.4431818181818182: 0.1, 0.4436018957345971: 0.2, 0.4440227703984819: 0.2, 0.4436018957345972: 0.1}]","[{0.859035004730369: 0.1, 0.8572778827977316: 0.1, 0.8553875236294897: 0.1, 0.8571428571428572: 0.1, 0.8589015151515151: 0.1, 0.8587677725118483: 0.2, 0.859582542694497: 0.1, 0.8595825426944972: 0.1, 0.8597156398104266: 0.1}]","[{0.5856196783349102: 0.1, 0.5850661625708885: 0.1, 0.5841209829867675: 0.1, 0.5846736045411542: 0.1, 0.5861742424242424: 0.1, 0.5867298578199053: 0.2, 0.5872865275142314: 0.1, 0.5867298578199052: 0.1, 0.5863377609108159: 0.1}]","[{0.4039735099337748: 0.2, 0.4035916824196598: 0.1, 0.4035916824196597: 0.1, 0.4043560606060606: 0.1, 0.4056872037914691: 0.1, 0.4051233396584439: 0.1, 0.4047393364928909: 0.1, 0.405123339658444: 0.1, 0.404739336492891: 0.1}]","[{0.7303689687795649: 0.1, 0.7306238185255199: 0.1, 0.7306238185255198: 0.1, 0.7322611163670767: 0.1, 0.7339015151515151: 0.1, 0.7336492890995261: 0.2, 0.7343453510436431: 0.1, 0.733649289099526: 0.1, 0.7343453510436433: 0.1}]"
702,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.8786729857819906: 0.3, 0.8804554079696394: 0.2, 0.8803418803418803: 0.2, 0.8795066413662238: 0.1, 0.8785578747628082: 0.1, 0.8812915479582146: 0.1}]","[{0.9440758293838862: 0.1, 0.943127962085308: 0.2, 0.9430740037950665: 0.3, 0.9439696106362772: 0.1, 0.9449192782526116: 0.1, 0.9421252371916508: 0.1, 0.9439696106362774: 0.1}]","[{1.0436018957345972: 0.2, 1.042654028436019: 0.1, 1.0436432637571158: 0.1, 1.043684710351377: 0.2, 1.0417457305502846: 0.2, 1.0427350427350426: 0.1, 1.0417457305502844: 0.1}]","[{0.5744075829383887: 0.2, 0.5734597156398105: 0.1, 0.5749525616698292: 0.3, 0.5754985754985755: 0.1, 0.5764482431149098: 0.1, 0.5745489078822412: 0.1, 0.573055028462998: 0.1}]","[{0.9725118483412324: 0.1, 0.9734597156398104: 0.2, 0.9734345351043644: 0.4, 0.9743589743589745: 0.3}]","[{0.4436018957345972: 0.1, 0.4445497630331754: 0.2, 0.4440227703984819: 0.1, 0.4444444444444444: 0.1, 0.4434947768281102: 0.1, 0.4430740037950664: 0.2, 0.4434947768281101: 0.1, 0.4430740037950663: 0.1}]","[{0.8597156398104266: 0.2, 0.8597156398104265: 0.1, 0.8595825426944972: 0.1, 0.8594491927825262: 0.1, 0.858499525166192: 0.1, 0.857685009487666: 0.1, 0.8567362428842504: 0.1, 0.8575498575498575: 0.1, 0.8586337760910815: 0.1}]","[{0.5876777251184834: 0.2, 0.5886255924170617: 0.1, 0.5882352941176471: 0.3, 0.5878442545109213: 0.2, 0.5897435897435898: 0.1, 0.588235294117647: 0.1}]","[{0.4056872037914691: 0.2, 0.4056872037914693: 0.1, 0.4060721062618595: 0.1, 0.4055080721747388: 0.2, 0.4064577397910732: 0.1, 0.405123339658444: 0.2, 0.4041745730550283: 0.1}]","[{0.733649289099526: 0.1, 0.7327014218009479: 0.1, 0.732701421800948: 0.1, 0.7333965844402277: 0.3, 0.7340930674264009: 0.2, 0.7340930674264008: 0.1, 0.7333965844402276: 0.1}]"
703,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.8804554079696394: 0.1, 0.8812915479582146: 0.3, 0.8822412155745489: 0.4, 0.8823529411764706: 0.1, 0.881404174573055: 0.1}]","[{0.9449715370018976: 0.1, 0.9449192782526116: 0.2, 0.9439696106362774: 0.3, 0.944022770398482: 0.2, 0.9458689458689458: 0.2}]","[{1.0417457305502846: 0.1, 1.0417853751187085: 0.2, 1.0408357075023742: 0.5, 1.0398481973434537: 0.2}]","[{0.573055028462998: 0.1, 0.5735992402659069: 0.4, 0.5740037950664136: 0.1, 0.5745489078822412: 0.1, 0.5749525616698292: 0.1, 0.5764482431149098: 0.1, 0.5754985754985755: 0.1}]","[{0.9734345351043644: 0.2, 0.9743589743589745: 0.3, 0.97340930674264: 0.2, 0.9743589743589742: 0.1, 0.9724857685009488: 0.1, 0.9753086419753088: 0.1}]","[{0.4430740037950663: 0.3, 0.4434947768281101: 0.7}]","[{0.8586337760910816: 0.2, 0.8603988603988604: 0.5, 0.8595825426944972: 0.1, 0.8594491927825262: 0.1, 0.8594491927825261: 0.1}]","[{0.5891840607210627: 0.1, 0.5897435897435898: 0.1, 0.5906932573599241: 0.2, 0.5916429249762583: 0.3, 0.5901328273244781: 0.1, 0.5920303605313093: 0.1, 0.5916429249762584: 0.1}]","[{0.4041745730550284: 0.2, 0.4045584045584045: 0.3, 0.4036087369420702: 0.2, 0.405123339658444: 0.1, 0.4055080721747388: 0.1, 0.4064577397910731: 0.1}]","[{0.7333965844402277: 0.1, 0.7340930674264008: 0.1, 0.7350427350427351: 0.1, 0.735042735042735: 0.1, 0.7359924026590693: 0.2, 0.7343453510436432: 0.1, 0.7352941176470589: 0.1, 0.7369420702754037: 0.1, 0.7359924026590694: 0.1}]"
704,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.8812915479582146: 0.1, 0.8822412155745489: 0.5, 0.8831908831908832: 0.3, 0.8849809885931559: 0.1}]","[{0.94681861348528: 0.2, 0.9468186134852804: 0.1, 0.9477682811016144: 0.2, 0.9468186134852802: 0.1, 0.946768060836502: 0.1, 0.945868945868946: 0.3}]","[{1.0417853751187085: 0.2, 1.0408357075023742: 0.1, 1.03988603988604: 0.4, 1.0408745247148288: 0.1, 1.0389363722697056: 0.2}]","[{0.5754985754985755: 0.2, 0.5745489078822412: 0.6, 0.5750950570342205: 0.1, 0.5735992402659069: 0.1}]","[{0.9753086419753088: 0.3, 0.9762583095916428: 0.1, 0.9743589743589745: 0.2, 0.9752851711026616: 0.1, 0.97340930674264: 0.3}]","[{0.4434947768281101: 0.2, 0.4444444444444445: 0.1, 0.4444444444444444: 0.3, 0.4458174904942965: 0.1, 0.4453941120607787: 0.3}]","[{0.8603988603988604: 0.3, 0.8594491927825261: 0.3, 0.8594491927825262: 0.1, 0.8621673003802282: 0.1, 0.8613485280151947: 0.2}]","[{0.5897435897435898: 0.4, 0.5887939221272555: 0.1, 0.5903041825095057: 0.1, 0.5906932573599241: 0.4}]","[{0.4064577397910731: 0.6, 0.4055080721747388: 0.1, 0.4074074074074074: 0.2, 0.4077946768060836: 0.1}]","[{0.7369420702754036: 0.2, 0.7378917378917379: 0.2, 0.7388414055080722: 0.2, 0.7395437262357414: 0.1, 0.737891737891738: 0.2, 0.7359924026590694: 0.1}]"
705,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.8822412155745489: 0.2, 0.8840304182509506: 0.4, 0.8831908831908832: 0.4}]","[{0.9458689458689458: 0.1, 0.9477186311787072: 0.1, 0.946768060836502: 0.2, 0.945868945868946: 0.2, 0.9449192782526116: 0.3, 0.9458174904942966: 0.1}]","[{1.0389363722697056: 0.1, 1.0399239543726235: 0.2, 1.0389733840304185: 0.1, 1.036087369420703: 0.3, 1.0370722433460076: 0.1, 1.037037037037037: 0.2}]","[{0.5735992402659069: 0.5, 0.5731939163498099: 0.1, 0.5741444866920152: 0.2, 0.5750950570342205: 0.1, 0.5726495726495726: 0.1}]","[{0.9724596391263058: 0.1, 0.9724334600760456: 0.3, 0.9696106362773028: 0.2, 0.9686609686609686: 0.1, 0.9705323193916352: 0.1, 0.9705603038936372: 0.2}]","[{0.4444444444444444: 0.1, 0.4448669201520911: 0.1, 0.4458174904942966: 0.2, 0.4458174904942965: 0.1, 0.4463437796771129: 0.1, 0.446343779677113: 0.1, 0.4453941120607786: 0.1, 0.4444444444444443: 0.1, 0.4434947768281101: 0.1}]","[{0.8613485280151947: 0.2, 0.8621673003802282: 0.2, 0.8621673003802279: 0.1, 0.862298195631529: 0.2, 0.8640684410646389: 0.1, 0.8641975308641975: 0.1, 0.8632478632478632: 0.1}]","[{0.5916429249762583: 0.4, 0.5922053231939164: 0.2, 0.5922053231939163: 0.1, 0.5906932573599241: 0.1, 0.591254752851711: 0.1, 0.5916429249762584: 0.1}]","[{0.4074074074074073: 0.1, 0.4068441064638782: 0.1, 0.4068441064638783: 0.3, 0.406457739791073: 0.2, 0.4064577397910731: 0.3}]","[{0.7369420702754036: 0.2, 0.7376425855513309: 0.2, 0.738593155893536: 0.1, 0.7378917378917378: 0.1, 0.737891737891738: 0.1, 0.7385931558935361: 0.1, 0.7388414055080721: 0.1, 0.7388414055080723: 0.1}]"
706,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.8822412155745489: 0.4, 0.8823529411764706: 0.1, 0.8842504743833017: 0.1, 0.8850902184235517: 0.1, 0.8849809885931559: 0.3}]","[{0.9449192782526116: 0.5, 0.944022770398482: 0.1, 0.9449715370018976: 0.1, 0.9458174904942966: 0.1, 0.9448669201520912: 0.1, 0.943916349809886: 0.1}]","[{1.0370370370370372: 0.2, 1.037037037037037: 0.2, 1.0360531309297911: 0.1, 1.037001897533207: 0.1, 1.0379867046533713: 0.1, 1.0389733840304185: 0.2, 1.038973384030418: 0.1}]","[{0.5716999050332384: 0.1, 0.5726495726495726: 0.1, 0.5735992402659069: 0.1, 0.5745489078822412: 0.2, 0.573055028462998: 0.2, 0.5741444866920152: 0.2, 0.5750950570342205: 0.1}]","[{0.9705603038936372: 0.3, 0.9696106362773028: 0.1, 0.9715099715099714: 0.1, 0.9705882352941176: 0.1, 0.969639468690702: 0.1, 0.9724334600760456: 0.1, 0.9733840304182512: 0.1, 0.9743346007604562: 0.1}]","[{0.4434947768281102: 0.1, 0.4434947768281101: 0.4, 0.4430740037950663: 0.2, 0.4429657794676806: 0.1, 0.4429657794676805: 0.2}]","[{0.8632478632478633: 0.1, 0.8632478632478632: 0.1, 0.862298195631529: 0.2, 0.8605313092979125: 0.2, 0.8613485280151947: 0.1, 0.8631178707224335: 0.1, 0.8631178707224334: 0.2}]","[{0.5916429249762584: 0.2, 0.5925925925925926: 0.2, 0.5920303605313092: 0.2, 0.5935422602089269: 0.1, 0.5931558935361216: 0.2, 0.594106463878327: 0.1}]","[{0.4064577397910732: 0.1, 0.4064577397910731: 0.3, 0.405123339658444: 0.2, 0.4055080721747388: 0.1, 0.405893536121673: 0.1, 0.4049429657794677: 0.1, 0.4039923954372623: 0.1}]","[{0.7388414055080723: 0.2, 0.7378917378917379: 0.1, 0.7388414055080721: 0.1, 0.7371916508538898: 0.1, 0.7362428842504742: 0.1, 0.7359924026590693: 0.1, 0.7366920152091254: 0.2, 0.7357414448669202: 0.1}]"
707,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.8831908831908832: 0.1, 0.8840304182509506: 0.1, 0.8848715509039011: 0.3, 0.8857142857142857: 0.2, 0.8847619047619047: 0.1, 0.8865586272640611: 0.1, 0.8866666666666667: 0.1}]","[{0.9430199430199432: 0.1, 0.9448669201520912: 0.1, 0.945765937202664: 0.2, 0.9466666666666668: 0.2, 0.9457142857142856: 0.2, 0.9466158245948524: 0.1, 0.944814462416746: 0.1}]","[{1.0379867046533713: 0.1, 1.0389733840304185: 0.1, 1.0390104662226451: 0.1, 1.039047619047619: 0.2, 1.0380589914367269: 0.1, 1.0400381315538607: 0.1, 1.04: 0.2, 1.0399619410085632: 0.1}]","[{0.5754985754985755: 0.1, 0.5769961977186312: 0.1, 0.5784966698382493: 0.1, 0.58: 0.2, 0.5794481446241675: 0.2, 0.579047619047619: 0.2, 0.5795996186844614: 0.1}]","[{0.97340930674264: 0.1, 0.9743346007604564: 0.1, 0.9743101807802096: 0.2, 0.9761904761904762: 0.1, 0.9742857142857144: 0.1, 0.9742612011439468: 0.1, 0.9723809523809523: 0.2, 0.9714557564224549: 0.1}]","[{0.4425451092117759: 0.1, 0.4429657794676806: 0.1, 0.4433872502378687: 0.2, 0.4428571428571428: 0.3, 0.4424357754519505: 0.1, 0.4432793136320304: 0.1, 0.4438095238095237: 0.1}]","[{0.8613485280151947: 0.1, 0.8631178707224334: 0.1, 0.8639391056137014: 0.2, 0.8638095238095238: 0.2, 0.8629876308277831: 0.1, 0.8628571428571429: 0.1, 0.8636796949475691: 0.1, 0.8647619047619047: 0.1}]","[{0.5925925925925927: 0.1, 0.5931558935361216: 0.1, 0.5937202664129402: 0.2, 0.5942857142857143: 0.3, 0.5927687916270219: 0.1, 0.5958055290753098: 0.1, 0.5952380952380952: 0.1}]","[{0.4036087369420703: 0.1, 0.4039923954372624: 0.1, 0.4043767840152237: 0.1, 0.4057142857142857: 0.1, 0.4053282588011417: 0.1, 0.4066666666666666: 0.3, 0.4061010486177311: 0.1, 0.4072312083729782: 0.1}]","[{0.7350427350427352: 0.1, 0.7347908745247148: 0.1, 0.7345385347288299: 0.1, 0.7352380952380952: 0.2, 0.7335870599429115: 0.1, 0.7342857142857143: 0.1, 0.7340324118207817: 0.1, 0.7333333333333334: 0.1, 0.7335870599429117: 0.1}]"
708,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.8875119161105816: 0.3, 0.8894184938036225: 0.1, 0.888465204957102: 0.2, 0.8876190476190476: 0.1, 0.8866666666666667: 0.2, 0.8857142857142857: 0.1}]","[{0.9475691134413726: 0.1, 0.9485224022878932: 0.2, 0.9485714285714284: 0.1, 0.9494756911344135: 0.2, 0.9504289799809342: 0.1, 0.9504761904761904: 0.2, 0.9495238095238095: 0.1}]","[{1.0409914204003812: 0.1, 1.0400381315538607: 0.2, 1.0380952380952382: 0.1, 1.0390848427073405: 0.2, 1.0381315538608198: 0.1, 1.039047619047619: 0.1, 1.04: 0.2}]","[{0.5805529075309819: 0.1, 0.5815061963775023: 0.5, 0.5819047619047619: 0.1, 0.580952380952381: 0.1, 0.58: 0.1, 0.579047619047619: 0.1}]","[{0.9742612011439464: 0.2, 0.975214489990467: 0.2, 0.9742857142857144: 0.2, 0.9761677788369876: 0.1, 0.9752144899904672: 0.1, 0.9742857142857142: 0.2}]","[{0.444232602478551: 0.3, 0.4432793136320304: 0.2, 0.4428571428571429: 0.1, 0.4432793136320305: 0.1, 0.4438095238095239: 0.1, 0.4438095238095237: 0.2}]","[{0.86558627264061: 0.3, 0.8665395614871305: 0.2, 0.8647619047619048: 0.1, 0.8646329837940896: 0.1, 0.8638095238095239: 0.1, 0.8638095238095238: 0.1, 0.8628571428571428: 0.1}]","[{0.5958055290753098: 0.1, 0.5958055290753097: 0.2, 0.5942857142857143: 0.1, 0.5938989513822688: 0.3, 0.5923809523809525: 0.1, 0.5914285714285714: 0.2}]","[{0.4070543374642517: 0.1, 0.4070543374642516: 0.1, 0.4061010486177311: 0.4, 0.4057142857142857: 0.3, 0.4057142857142858: 0.1}]","[{0.7349857006673022: 0.1, 0.7359389895138226: 0.1, 0.7349857006673021: 0.1, 0.7352380952380952: 0.1, 0.7368922783603431: 0.1, 0.7378455672068637: 0.2, 0.7371428571428572: 0.1, 0.7371428571428571: 0.2}]"
709,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.8876190476190476: 0.2, 0.888465204957102: 0.1, 0.8866666666666667: 0.1, 0.8875119161105816: 0.1, 0.8857142857142857: 0.1, 0.8847619047619047: 0.1, 0.8847619047619049: 0.3}]","[{0.9504761904761904: 0.4, 0.9513822688274546: 0.1, 0.9514285714285716: 0.2, 0.9504289799809342: 0.1, 0.9485714285714284: 0.1, 0.9495238095238094: 0.1}]","[{1.039047619047619: 0.5, 1.04: 0.2, 1.0409914204003812: 0.2, 1.0380952380952382: 0.1}]","[{0.579047619047619: 0.2, 0.5805529075309819: 0.1, 0.580952380952381: 0.2, 0.5815061963775023: 0.1, 0.5819047619047619: 0.3, 0.5828571428571429: 0.1}]","[{0.9752380952380952: 0.1, 0.9761904761904764: 0.3, 0.977121067683508: 0.1, 0.9780743565300284: 0.1, 0.9771428571428572: 0.2, 0.978095238095238: 0.1, 0.9790476190476192: 0.1}]","[{0.4438095238095237: 0.2, 0.4451858913250714: 0.1, 0.4457142857142857: 0.4, 0.4461391801715919: 0.1, 0.4447619047619048: 0.1, 0.4457142857142858: 0.1}]","[{0.8628571428571428: 0.1, 0.8619047619047618: 0.1, 0.8627264061010487: 0.1, 0.8600000000000001: 0.1, 0.8598665395614871: 0.1, 0.8590476190476191: 0.2, 0.8580952380952381: 0.1, 0.8571428571428572: 0.2}]","[{0.5914285714285714: 0.2, 0.5923809523809523: 0.1, 0.5919923736892279: 0.1, 0.5923809523809525: 0.1, 0.5919923736892277: 0.1, 0.5904761904761905: 0.3, 0.5914285714285715: 0.1}]","[{0.4066666666666666: 0.2, 0.4080076263107721: 0.1, 0.4085714285714286: 0.3, 0.409914204003813: 0.1, 0.4095238095238094: 0.1, 0.4085714285714285: 0.1, 0.4095238095238095: 0.1}]","[{0.7371428571428571: 0.1, 0.7361904761904761: 0.1, 0.7368922783603432: 0.1, 0.7352380952380954: 0.1, 0.7359389895138225: 0.1, 0.7361904761904763: 0.4, 0.7352380952380952: 0.1}]"
